id,symbol,timeframe,data_type,rows_existing,rows_fetched,rows_final,gaps_found,status,issues,fetched_at
63729,ETHUSDT,1m,ohlcv,56738,7,56742,0,ok,"",2026-07-21 01:04:04.516845+00
63728,BTCUSDT,1m,ohlcv,59928,7,59932,0,ok,"",2026-07-21 01:03:09.330109+00
63727,DOGEUSDT,1m,ohlcv,59925,7,59929,0,ok,"",2026-07-21 01:02:09.470247+00
63726,XRPUSDT,5m,ohlcv,373535,16,373548,0,ok,"",2026-07-21 01:01:40.375125+00
63725,BNBUSDT,1m,ohlcv,59924,6,59927,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 01:01:01.45084+00
63724,XRPUSDT,1m,ohlcv,59920,9,59926,0,ok,"",2026-07-21 00:59:53.934162+00
63723,SOLUSDT,1m,ohlcv,59921,7,59925,0,ok,"",2026-07-21 00:58:56.424449+00
63722,ETHUSDT,1m,ohlcv,56731,7,56735,0,ok,"",2026-07-21 00:57:55.491013+00
63721,BTCUSDT,1m,ohlcv,59921,8,59926,0,ok,"",2026-07-21 00:56:58.040582+00
63720,DOGEUSDT,1m,ohlcv,59918,7,59922,0,ok,"",2026-07-21 00:55:59.892291+00
63719,SOLUSDT,5m,ohlcv,373534,15,373546,0,quarantined,Data is stale: last candle 11 min ago,2026-07-21 00:55:32.837045+00
63718,BNBUSDT,1m,ohlcv,59917,7,59921,0,ok,"",2026-07-21 00:54:49.043475+00
63717,XRPUSDT,1m,ohlcv,59916,7,59920,0,ok,"",2026-07-21 00:53:53.731869+00
63716,SOLUSDT,1m,ohlcv,59915,7,59919,0,ok,"",2026-07-21 00:52:54.624725+00
63715,ETHUSDT,1m,ohlcv,56725,7,56729,0,ok,"",2026-07-21 00:51:56.770073+00
63714,BTCUSDT,1m,ohlcv,59915,7,59919,0,ok,"",2026-07-21 00:50:58.650091+00
63713,DOGEUSDT,1m,ohlcv,59912,7,59916,0,ok,"",2026-07-21 00:49:51.740851+00
63712,ETHUSDT,5m,ohlcv,373533,15,373545,0,ok,"",2026-07-21 00:49:11.715882+00
63711,BNBUSDT,1m,ohlcv,59911,7,59915,0,ok,"",2026-07-21 00:48:45.605729+00
63710,XRPUSDT,1m,ohlcv,59910,7,59914,0,ok,"",2026-07-21 00:47:45.986079+00
63709,SOLUSDT,1m,ohlcv,59909,7,59913,0,ok,"",2026-07-21 00:46:45.214581+00
63708,ETHUSDT,1m,ohlcv,56719,7,56723,0,ok,"",2026-07-21 00:45:45.826774+00
63707,BTCUSDT,1m,ohlcv,59909,7,59913,0,ok,"",2026-07-21 00:44:41.339578+00
63706,DOGEUSDT,1m,ohlcv,59906,7,59910,0,ok,"",2026-07-21 00:43:36.444109+00
63705,BTCUSDT,5m,ohlcv,373532,15,373544,0,ok,"",2026-07-21 00:42:50.687258+00
63704,BNBUSDT,1m,ohlcv,59905,7,59909,0,ok,"",2026-07-21 00:42:29.177542+00
63703,XRPUSDT,1m,ohlcv,59904,7,59908,0,ok,"",2026-07-21 00:41:27.907627+00
63702,SOLUSDT,1m,ohlcv,59903,7,59907,0,ok,"",2026-07-21 00:40:30.057663+00
63701,ETHUSDT,1m,ohlcv,56713,7,56717,0,ok,"",2026-07-21 00:39:28.021356+00
63700,BTCUSDT,1m,ohlcv,59903,7,59907,0,ok,"",2026-07-21 00:38:28.777436+00
63699,DOGEUSDT,1m,ohlcv,59900,7,59904,0,ok,"",2026-07-21 00:37:27.867602+00
63698,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:39.461219+00
63697,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:37.485849+00
63696,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:35.465482+00
63695,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:33.489322+00
63694,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:31.473728+00
63693,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 00:36:29.482397+00
63692,DOGEUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:27.891802+00
63691,BNBUSDT,1m,ohlcv,59899,7,59903,0,ok,"",2026-07-21 00:36:26.378943+00
63690,BNBUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:25.589276+00
63689,XRPUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:23.83523+00
63688,SOLUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:21.693513+00
63687,ETHUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:19.540949+00
63686,BTCUSDT,1h,open_interest_1h,31221,200,31222,0,ok,"",2026-07-21 00:36:17.658869+00
63685,DOGEUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:15.332325+00
63684,BNBUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:13.263523+00
63683,XRPUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:11.221102+00
63682,SOLUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:09.533643+00
63681,ETHUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:07.370751+00
63680,BTCUSDT,8h,funding_rate,3927,200,3928,0,ok,"",2026-07-21 00:36:05.810237+00
63679,DOGEUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:36:04.113093+00
63678,BNBUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:35:31.089979+00
63677,XRPUSDT,1m,ohlcv,59898,7,59902,0,ok,"",2026-07-21 00:35:29.823212+00
63676,XRPUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:34:59.21928+00
63675,SOLUSDT,1m,ohlcv,59897,7,59901,0,ok,"",2026-07-21 00:34:31.565747+00
63674,SOLUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:34:28.717594+00
63673,ETHUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:33:51.827967+00
63672,ETHUSDT,1m,ohlcv,56707,7,56711,0,ok,"",2026-07-21 00:33:28.787032+00
63671,BTCUSDT,1h,ohlcv,31128,4,31129,0,ok,"",2026-07-21 00:33:21.045344+00
63670,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:32:47.972341+00
63669,BTCUSDT,1m,ohlcv,59897,7,59901,0,ok,"",2026-07-21 00:32:31.432433+00
63668,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:32:18.368076+00
63667,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:31:49.284929+00
63666,DOGEUSDT,1m,ohlcv,59894,7,59898,0,ok,"",2026-07-21 00:31:27.015421+00
63665,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:31:21.079663+00
63664,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:30:55.116328+00
63663,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 00:30:27.779763+00
63662,BNBUSDT,1m,ohlcv,59893,7,59897,0,ok,"",2026-07-21 00:30:19.124233+00
63661,DOGEUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:30:00.105119+00
63660,XRPUSDT,1m,ohlcv,59892,7,59896,0,ok,"",2026-07-21 00:29:18.85102+00
63659,BNBUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:28:46.444267+00
63658,SOLUSDT,1m,ohlcv,59889,9,59895,0,ok,"",2026-07-21 00:28:12.165116+00
63657,XRPUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:27:41.881979+00
63656,ETHUSDT,1m,ohlcv,56700,8,56705,0,ok,"",2026-07-21 00:27:11.470353+00
63655,SOLUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:26:37.285304+00
63654,BTCUSDT,1m,ohlcv,59890,8,59895,0,ok,"",2026-07-21 00:26:15.878085+00
63653,ETHUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:25:32.460058+00
63652,DOGEUSDT,1m,ohlcv,59887,8,59892,0,ok,"",2026-07-21 00:25:15.867885+00
63651,BTCUSDT,30m,ohlcv,62255,5,62257,0,ok,"",2026-07-21 00:24:27.978301+00
63650,BNBUSDT,1m,ohlcv,59886,8,59891,0,ok,"",2026-07-21 00:24:09.686546+00
63649,DOGEUSDT,15m,ohlcv,124510,7,124514,0,ok,"",2026-07-21 00:23:19.917114+00
63648,XRPUSDT,1m,ohlcv,59885,8,59890,0,ok,"",2026-07-21 00:23:04.121023+00
63647,SOLUSDT,1m,ohlcv,59884,8,59889,0,ok,"",2026-07-21 00:22:04.125269+00
63646,BNBUSDT,15m,ohlcv,124510,7,124514,0,ok,"",2026-07-21 00:21:04.440705+00
63645,ETHUSDT,1m,ohlcv,56694,8,56699,0,ok,"",2026-07-21 00:21:02.469132+00
63644,BTCUSDT,1m,ohlcv,59884,8,59889,0,ok,"",2026-07-21 00:20:06.819942+00
63643,DOGEUSDT,1m,ohlcv,59881,7,59885,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 00:19:06.37704+00
63642,XRPUSDT,15m,ohlcv,124510,7,124514,0,ok,"",2026-07-21 00:18:55.916127+00
63641,BNBUSDT,1m,ohlcv,59880,7,59884,0,ok,"",2026-07-21 00:17:54.372848+00
63640,XRPUSDT,1m,ohlcv,59879,7,59883,0,ok,"",2026-07-21 00:16:54.715532+00
63639,SOLUSDT,15m,ohlcv,124509,7,124513,0,ok,"",2026-07-21 00:16:41.46608+00
63638,SOLUSDT,1m,ohlcv,59878,7,59882,0,ok,"",2026-07-21 00:15:54.895648+00
63637,ETHUSDT,1m,ohlcv,56688,7,56692,0,ok,"",2026-07-21 00:14:52.892224+00
63636,ETHUSDT,15m,ohlcv,124509,7,124513,0,ok,"",2026-07-21 00:14:36.703026+00
63635,BTCUSDT,1m,ohlcv,59878,7,59882,0,ok,"",2026-07-21 00:13:56.127464+00
63634,DOGEUSDT,1m,ohlcv,59873,9,59879,0,ok,"",2026-07-21 00:12:49.398016+00
63633,BTCUSDT,15m,ohlcv,124509,7,124513,0,ok,"",2026-07-21 00:12:23.499111+00
63632,BNBUSDT,1m,ohlcv,59873,8,59878,0,ok,"",2026-07-21 00:11:44.739473+00
63631,XRPUSDT,1m,ohlcv,59872,8,59877,0,ok,"",2026-07-21 00:10:45.189642+00
63630,DOGEUSDT,5m,ohlcv,373525,15,373537,0,quarantined,Data is stale: last candle 10 min ago,2026-07-21 00:10:20.730144+00
63629,SOLUSDT,1m,ohlcv,59871,8,59876,0,ok,"",2026-07-21 00:09:46.474485+00
63628,ETHUSDT,1m,ohlcv,56681,8,56686,0,ok,"",2026-07-21 00:08:46.199855+00
63627,BTCUSDT,1m,ohlcv,59871,8,59876,0,ok,"",2026-07-21 00:07:45.620869+00
63626,DOGEUSDT,1m,ohlcv,59868,8,59873,0,ok,"",2026-07-21 00:06:41.422163+00
63625,BNBUSDT,1m,ohlcv,59867,8,59872,0,ok,"",2026-07-21 00:05:33.816158+00
63624,XRPUSDT,1m,ohlcv,59866,8,59871,0,ok,"",2026-07-21 00:04:31.408756+00
63623,BNBUSDT,5m,ohlcv,373524,15,373536,0,ok,"",2026-07-21 00:03:35.110581+00
63622,SOLUSDT,1m,ohlcv,59865,8,59870,0,ok,"",2026-07-21 00:03:28.695222+00
63621,ETHUSDT,1m,ohlcv,56675,8,56680,0,ok,"",2026-07-21 00:02:24.010731+00
63620,BTCUSDT,1m,ohlcv,59865,8,59870,0,ok,"",2026-07-21 00:01:25.314928+00
63619,DOGEUSDT,1m,ohlcv,59862,8,59867,0,ok,"",2026-07-21 00:00:24.25166+00
63618,BNBUSDT,1m,ohlcv,59861,8,59866,0,ok,"",2026-07-20 23:59:18.35577+00
63617,XRPUSDT,1m,ohlcv,59860,8,59865,0,ok,"",2026-07-20 23:58:19.010778+00
63616,SOLUSDT,1m,ohlcv,59859,8,59864,0,ok,"",2026-07-20 23:57:20.287008+00
63615,XRPUSDT,5m,ohlcv,373523,15,373535,0,ok,"",2026-07-20 23:57:14.220422+00
63614,ETHUSDT,1m,ohlcv,56669,8,56674,0,ok,"",2026-07-20 23:56:19.045475+00
63613,BTCUSDT,1m,ohlcv,59859,8,59864,0,ok,"",2026-07-20 23:55:21.940995+00
63612,DOGEUSDT,1m,ohlcv,59856,8,59861,0,ok,"",2026-07-20 23:54:22.136893+00
63611,BNBUSDT,1m,ohlcv,59855,8,59860,0,ok,"",2026-07-20 23:53:22.405464+00
63610,XRPUSDT,1m,ohlcv,59854,8,59859,0,ok,"",2026-07-20 23:52:21.203121+00
63609,SOLUSDT,1m,ohlcv,59853,8,59858,0,ok,"",2026-07-20 23:51:19.599107+00
63608,SOLUSDT,5m,ohlcv,373522,15,373534,0,ok,"",2026-07-20 23:51:06.278936+00
63607,ETHUSDT,1m,ohlcv,56663,8,56668,0,ok,"",2026-07-20 23:50:22.289602+00
63606,BTCUSDT,1m,ohlcv,59853,8,59858,0,ok,"",2026-07-20 23:49:28.037086+00
63605,DOGEUSDT,1m,ohlcv,59850,8,59855,0,ok,"",2026-07-20 23:48:29.2427+00
63604,BNBUSDT,1m,ohlcv,59849,8,59854,0,ok,"",2026-07-20 23:47:28.061493+00
63603,XRPUSDT,1m,ohlcv,59848,8,59853,0,ok,"",2026-07-20 23:46:24.547111+00
63602,SOLUSDT,1m,ohlcv,59847,8,59852,0,ok,"",2026-07-20 23:45:26.505377+00
63601,ETHUSDT,5m,ohlcv,373521,14,373532,0,quarantined,Data is stale: last candle 10 min ago,2026-07-20 23:45:08.939383+00
63600,ETHUSDT,1m,ohlcv,56657,8,56662,0,ok,"",2026-07-20 23:44:30.261185+00
63599,BTCUSDT,1m,ohlcv,59848,7,59852,0,ok,"",2026-07-20 23:43:38.667539+00
63598,DOGEUSDT,1m,ohlcv,59845,7,59849,0,ok,"",2026-07-20 23:42:39.287681+00
63597,BNBUSDT,1m,ohlcv,59844,7,59848,0,ok,"",2026-07-20 23:41:37.314863+00
63596,XRPUSDT,1m,ohlcv,59843,7,59847,0,ok,"",2026-07-20 23:40:34.457787+00
63595,SOLUSDT,1m,ohlcv,59842,7,59846,0,ok,"",2026-07-20 23:39:37.229856+00
63594,BTCUSDT,5m,ohlcv,373519,15,373531,0,ok,"",2026-07-20 23:39:14.116127+00
63593,ETHUSDT,1m,ohlcv,56652,7,56656,0,ok,"",2026-07-20 23:38:44.774701+00
63592,BTCUSDT,1m,ohlcv,59842,7,59846,0,ok,"",2026-07-20 23:37:55.136886+00
63591,DOGEUSDT,1m,ohlcv,59839,7,59843,0,ok,"",2026-07-20 23:36:57.254014+00
63590,BNBUSDT,1m,ohlcv,59838,8,59843,0,ok,"",2026-07-20 23:35:49.207215+00
63589,XRPUSDT,1m,ohlcv,59837,8,59842,0,ok,"",2026-07-20 23:35:00.740469+00
63588,SOLUSDT,1m,ohlcv,59836,8,59841,0,ok,"",2026-07-20 23:34:02.996466+00
63587,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:32.424566+00
63586,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:30.429332+00
63585,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:28.470554+00
63584,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:26.460381+00
63583,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:24.396155+00
63582,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 23:33:22.441023+00
63581,DOGEUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:20.873096+00
63580,BNBUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:18.787094+00
63579,XRPUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:16.610356+00
63578,SOLUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:14.594285+00
63577,ETHUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:12.558034+00
63576,ETHUSDT,1m,ohlcv,56646,8,56651,0,ok,"",2026-07-20 23:33:11.904365+00
63575,BTCUSDT,1h,open_interest_1h,31220,200,31221,0,ok,"",2026-07-20 23:33:10.668435+00
63574,DOGEUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:33:08.40446+00
63573,BNBUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:33:06.728129+00
63572,XRPUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:33:04.403877+00
63571,SOLUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:33:02.38836+00
63570,ETHUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:33:00.391512+00
63569,BTCUSDT,8h,funding_rate,3927,200,3927,0,ok,"",2026-07-20 23:32:58.79006+00
63568,DOGEUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:32:50.732101+00
63567,BTCUSDT,1m,ohlcv,59836,8,59841,0,ok,"",2026-07-20 23:32:23.250721+00
63566,BNBUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:32:18.343631+00
63565,XRPUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:31:47.796+00
63564,DOGEUSDT,1m,ohlcv,59833,8,59838,0,ok,"",2026-07-20 23:31:25.543755+00
63563,SOLUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:31:16.094522+00
63562,ETHUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:30:43.285847+00
63561,BNBUSDT,1m,ohlcv,59832,8,59837,0,ok,"",2026-07-20 23:30:22.274212+00
63560,BTCUSDT,1h,ohlcv,31127,4,31128,0,ok,"",2026-07-20 23:30:13.0548+00
63559,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:29:41.479477+00
63558,XRPUSDT,1m,ohlcv,59831,8,59836,0,ok,"",2026-07-20 23:29:26.914493+00
63557,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:29:15.122918+00
63556,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:28:48.813802+00
63555,SOLUSDT,1m,ohlcv,59830,8,59835,0,ok,"",2026-07-20 23:28:27.167367+00
63554,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:28:24.139969+00
63553,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:27:59.67933+00
63552,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 23:27:33.574643+00
63551,ETHUSDT,1m,ohlcv,56640,8,56645,0,ok,"",2026-07-20 23:27:28.386942+00
63550,DOGEUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:27:07.835101+00
63549,BTCUSDT,1m,ohlcv,59830,8,59835,0,ok,"",2026-07-20 23:26:35.510129+00
63548,BNBUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:26:04.175297+00
63547,DOGEUSDT,1m,ohlcv,59827,8,59832,0,ok,"",2026-07-20 23:25:37.655397+00
63546,XRPUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:25:01.700859+00
63545,BNBUSDT,1m,ohlcv,59826,8,59831,0,ok,"",2026-07-20 23:24:33.705378+00
63544,SOLUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:23:59.34229+00
63543,XRPUSDT,1m,ohlcv,59825,8,59830,0,ok,"",2026-07-20 23:23:39.928797+00
63542,ETHUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:22:56.88096+00
63541,SOLUSDT,1m,ohlcv,59824,8,59829,0,ok,"",2026-07-20 23:22:43.726446+00
63540,BTCUSDT,30m,ohlcv,62253,5,62255,0,ok,"",2026-07-20 23:21:55.089284+00
63539,ETHUSDT,1m,ohlcv,56634,8,56639,0,ok,"",2026-07-20 23:21:47.158706+00
63538,DOGEUSDT,15m,ohlcv,124506,7,124510,0,ok,"",2026-07-20 23:20:51.821091+00
63537,BTCUSDT,1m,ohlcv,59824,8,59829,0,ok,"",2026-07-20 23:20:48.347278+00
63536,DOGEUSDT,1m,ohlcv,59821,8,59826,0,ok,"",2026-07-20 23:19:44.085787+00
63535,BNBUSDT,1m,ohlcv,59820,8,59825,0,ok,"",2026-07-20 23:18:42.594855+00
63534,BNBUSDT,15m,ohlcv,124506,7,124510,0,ok,"",2026-07-20 23:18:38.179866+00
63533,XRPUSDT,1m,ohlcv,59819,8,59824,0,ok,"",2026-07-20 23:17:44.395403+00
63532,SOLUSDT,1m,ohlcv,59818,8,59823,0,ok,"",2026-07-20 23:16:46.03484+00
63531,XRPUSDT,15m,ohlcv,124506,6,124509,0,ok,"",2026-07-20 23:16:35.807297+00
63530,ETHUSDT,1m,ohlcv,56628,8,56633,0,ok,"",2026-07-20 23:15:39.49148+00
63529,BTCUSDT,1m,ohlcv,59818,8,59823,0,ok,"",2026-07-20 23:14:40.342763+00
63528,SOLUSDT,15m,ohlcv,124505,7,124509,0,ok,"",2026-07-20 23:14:28.865828+00
63527,DOGEUSDT,1m,ohlcv,59815,8,59820,0,ok,"",2026-07-20 23:13:44.738697+00
63526,BNBUSDT,1m,ohlcv,59814,8,59819,0,ok,"",2026-07-20 23:12:41.745777+00
63525,ETHUSDT,15m,ohlcv,124505,7,124509,0,ok,"",2026-07-20 23:12:28.596671+00
63524,XRPUSDT,1m,ohlcv,59813,8,59818,0,ok,"",2026-07-20 23:11:46.072474+00
63523,SOLUSDT,1m,ohlcv,59812,8,59817,0,ok,"",2026-07-20 23:10:47.530853+00
63522,BTCUSDT,15m,ohlcv,124505,7,124509,0,ok,"",2026-07-20 23:10:27.358132+00
63521,ETHUSDT,1m,ohlcv,56622,8,56627,0,ok,"",2026-07-20 23:09:47.93024+00
63520,BTCUSDT,1m,ohlcv,59812,8,59817,0,ok,"",2026-07-20 23:08:48.639398+00
63519,DOGEUSDT,5m,ohlcv,373513,15,373525,0,ok,"",2026-07-20 23:08:20.268105+00
63518,DOGEUSDT,1m,ohlcv,59809,8,59814,0,ok,"",2026-07-20 23:07:44.340268+00
63517,BNBUSDT,1m,ohlcv,59808,8,59813,0,ok,"",2026-07-20 23:06:37.992849+00
63516,XRPUSDT,1m,ohlcv,59807,8,59812,0,ok,"",2026-07-20 23:05:37.57885+00
63515,SOLUSDT,1m,ohlcv,59806,8,59811,0,ok,"",2026-07-20 23:04:38.022124+00
63514,ETHUSDT,1m,ohlcv,56616,8,56621,0,ok,"",2026-07-20 23:03:38.031861+00
63513,BTCUSDT,1m,ohlcv,59807,7,59811,0,ok,"",2026-07-20 23:02:45.351432+00
63512,BNBUSDT,5m,ohlcv,373512,15,373524,0,ok,"",2026-07-20 23:01:46.815286+00
63511,DOGEUSDT,1m,ohlcv,59804,7,59808,0,ok,"",2026-07-20 23:01:46.688859+00
63510,BNBUSDT,1m,ohlcv,59803,7,59807,0,ok,"",2026-07-20 23:00:46.150209+00
63509,XRPUSDT,1m,ohlcv,59802,7,59806,0,ok,"",2026-07-20 22:59:48.753939+00
63508,SOLUSDT,1m,ohlcv,59801,7,59805,0,ok,"",2026-07-20 22:58:49.560792+00
63507,ETHUSDT,1m,ohlcv,56611,7,56615,0,ok,"",2026-07-20 22:57:55.931851+00
63506,BTCUSDT,1m,ohlcv,59801,8,59806,0,ok,"",2026-07-20 22:56:58.676844+00
63505,DOGEUSDT,1m,ohlcv,59798,7,59802,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 22:56:00.578448+00
63504,XRPUSDT,5m,ohlcv,373511,15,373523,0,ok,"",2026-07-20 22:55:53.923256+00
63503,BNBUSDT,1m,ohlcv,59797,8,59802,0,ok,"",2026-07-20 22:54:56.107061+00
63502,XRPUSDT,1m,ohlcv,59796,8,59801,0,ok,"",2026-07-20 22:54:01.663935+00
63501,SOLUSDT,1m,ohlcv,59795,8,59800,0,ok,"",2026-07-20 22:53:02.714509+00
63500,ETHUSDT,1m,ohlcv,56605,8,56610,0,ok,"",2026-07-20 22:52:07.276411+00
63499,BTCUSDT,1m,ohlcv,59795,8,59800,0,ok,"",2026-07-20 22:51:12.898849+00
63498,DOGEUSDT,1m,ohlcv,59792,8,59797,0,ok,"",2026-07-20 22:50:15.311979+00
63497,SOLUSDT,5m,ohlcv,373509,15,373521,0,quarantined,Data is stale: last candle 10 min ago,2026-07-20 22:50:02.544077+00
63496,BNBUSDT,1m,ohlcv,59791,8,59796,0,ok,"",2026-07-20 22:49:13.861401+00
63495,XRPUSDT,1m,ohlcv,59790,8,59795,0,ok,"",2026-07-20 22:48:15.969904+00
63494,SOLUSDT,1m,ohlcv,59789,8,59794,0,ok,"",2026-07-20 22:47:21.104817+00
63493,ETHUSDT,1m,ohlcv,56599,8,56604,0,ok,"",2026-07-20 22:46:24.629859+00
63492,BTCUSDT,1m,ohlcv,59789,8,59794,0,ok,"",2026-07-20 22:45:30.088637+00
63491,DOGEUSDT,1m,ohlcv,59786,8,59791,0,ok,"",2026-07-20 22:44:29.892913+00
63490,ETHUSDT,5m,ohlcv,373508,15,373520,0,ok,"",2026-07-20 22:44:17.309876+00
63489,BNBUSDT,1m,ohlcv,59785,8,59790,0,ok,"",2026-07-20 22:43:29.727092+00
63488,XRPUSDT,1m,ohlcv,59784,8,59789,0,ok,"",2026-07-20 22:42:29.74827+00
63487,SOLUSDT,1m,ohlcv,59783,8,59788,0,ok,"",2026-07-20 22:41:34.00764+00
63486,ETHUSDT,1m,ohlcv,56593,8,56598,0,ok,"",2026-07-20 22:40:35.497828+00
63485,BTCUSDT,1m,ohlcv,59783,8,59788,0,ok,"",2026-07-20 22:39:35.800092+00
63484,DOGEUSDT,1m,ohlcv,59780,8,59785,0,ok,"",2026-07-20 22:38:38.331336+00
63483,BTCUSDT,5m,ohlcv,373507,15,373519,0,ok,"",2026-07-20 22:38:24.582863+00
63482,BNBUSDT,1m,ohlcv,59780,7,59784,0,ok,"",2026-07-20 22:37:31.959463+00
63481,XRPUSDT,1m,ohlcv,59779,7,59783,0,ok,"",2026-07-20 22:36:33.713687+00
63480,SOLUSDT,1m,ohlcv,59778,7,59782,0,ok,"",2026-07-20 22:35:34.276851+00
63479,ETHUSDT,1m,ohlcv,56588,7,56592,0,ok,"",2026-07-20 22:34:35.417563+00
63478,BTCUSDT,1m,ohlcv,59778,7,59782,0,ok,"",2026-07-20 22:33:14.889084+00
63477,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:58.56229+00
63476,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:56.536206+00
63475,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:54.526359+00
63474,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:52.612125+00
63473,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:50.574627+00
63472,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 22:32:48.492286+00
