id,run_time,signal_id,symbol,dqs,gate_reached,gate_passed,gate_reason,final_action,created_at,checksum
262906,2026-07-21 12:35:18.804841+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.804841+00,
262905,2026-07-21 12:35:18.792967+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.792967+00,
262904,2026-07-21 12:35:18.779462+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.779462+00,
262903,2026-07-21 12:35:18.772929+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.772929+00,
262902,2026-07-21 12:35:18.764458+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.764458+00,
262901,2026-07-21 12:35:18.754677+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.754677+00,
262900,2026-07-21 12:35:18.746956+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:18.746956+00,
262899,2026-07-21 12:35:03.77902+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.77902+00,
262898,2026-07-21 12:35:03.77362+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.77362+00,
262897,2026-07-21 12:35:03.768321+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.768321+00,
262896,2026-07-21 12:35:03.762432+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.762432+00,
262895,2026-07-21 12:35:03.756682+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.756682+00,
262894,2026-07-21 12:35:03.751492+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.751492+00,
262893,2026-07-21 12:35:03.742953+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:35:03.742953+00,
262892,2026-07-21 12:34:48.738387+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.738387+00,
262891,2026-07-21 12:34:48.73426+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.73426+00,
262890,2026-07-21 12:34:48.727462+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.727462+00,
262889,2026-07-21 12:34:48.724645+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.724645+00,
262888,2026-07-21 12:34:48.719627+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.719627+00,
262887,2026-07-21 12:34:48.712929+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.712929+00,
262886,2026-07-21 12:34:48.708187+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:48.708187+00,
262885,2026-07-21 12:34:33.7703+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.7703+00,
262884,2026-07-21 12:34:33.766115+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.766115+00,
262883,2026-07-21 12:34:33.762436+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.762436+00,
262882,2026-07-21 12:34:33.75836+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.75836+00,
262881,2026-07-21 12:34:33.752845+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.752845+00,
262880,2026-07-21 12:34:33.746194+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.746194+00,
262879,2026-07-21 12:34:33.738191+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:33.738191+00,
262878,2026-07-21 12:34:18.771419+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.771419+00,
262877,2026-07-21 12:34:18.767292+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.767292+00,
262876,2026-07-21 12:34:18.760533+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.760533+00,
262875,2026-07-21 12:34:18.751739+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.751739+00,
262874,2026-07-21 12:34:18.747517+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.747517+00,
262873,2026-07-21 12:34:18.740664+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.740664+00,
262872,2026-07-21 12:34:18.731971+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:18.731971+00,
262871,2026-07-21 12:34:03.797521+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.797521+00,
262870,2026-07-21 12:34:03.786846+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.786846+00,
262869,2026-07-21 12:34:03.777168+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.777168+00,
262868,2026-07-21 12:34:03.76748+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.76748+00,
262867,2026-07-21 12:34:03.755359+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.755359+00,
262866,2026-07-21 12:34:03.75096+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.75096+00,
262865,2026-07-21 12:34:03.743843+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:34:03.743843+00,
262864,2026-07-21 12:33:48.809873+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.809873+00,
262863,2026-07-21 12:33:48.804555+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.804555+00,
262862,2026-07-21 12:33:48.794281+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.794281+00,
262861,2026-07-21 12:33:48.783872+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.783872+00,
262860,2026-07-21 12:33:48.770584+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.770584+00,
262859,2026-07-21 12:33:48.767544+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.767544+00,
262858,2026-07-21 12:33:48.761749+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:48.761749+00,
262857,2026-07-21 12:33:33.720343+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.720343+00,
262856,2026-07-21 12:33:33.716607+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.716607+00,
262855,2026-07-21 12:33:33.713062+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.713062+00,
262854,2026-07-21 12:33:33.709348+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.709348+00,
262853,2026-07-21 12:33:33.704797+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.704797+00,
262852,2026-07-21 12:33:33.701089+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.701089+00,
262851,2026-07-21 12:33:33.692004+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:33.692004+00,
262850,2026-07-21 12:33:18.818746+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.818746+00,
262849,2026-07-21 12:33:18.813599+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.813599+00,
262848,2026-07-21 12:33:18.804762+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.804762+00,
262847,2026-07-21 12:33:18.797055+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.797055+00,
262846,2026-07-21 12:33:18.78124+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.78124+00,
262845,2026-07-21 12:33:18.774423+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.774423+00,
262844,2026-07-21 12:33:18.767853+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:18.767853+00,
262843,2026-07-21 12:33:03.756382+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.756382+00,
262842,2026-07-21 12:33:03.752654+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.752654+00,
262841,2026-07-21 12:33:03.747259+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.747259+00,
262840,2026-07-21 12:33:03.74305+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.74305+00,
262839,2026-07-21 12:33:03.738788+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.738788+00,
262838,2026-07-21 12:33:03.73434+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.73434+00,
262837,2026-07-21 12:33:03.727149+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:33:03.727149+00,
262836,2026-07-21 12:33:00.447139+00,,ETHUSDT,57,GATE_0C_REGIME,f,RegimeGate: DQS 57 < 60 required for MIXED,REJECTED,2026-07-21 12:33:00.447139+00,87a393f98593590d
262835,2026-07-21 12:33:00.412698+00,,BNBUSDT,79,GATE_4C_RISK,f,RiskBudgetLedger full,REJECTED,2026-07-21 12:33:00.412698+00,807c3e2155612e59
262834,2026-07-21 12:32:48.803823+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.803823+00,
262833,2026-07-21 12:32:48.773951+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.773951+00,
262832,2026-07-21 12:32:48.768494+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.768494+00,
262831,2026-07-21 12:32:48.762331+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.762331+00,
262830,2026-07-21 12:32:48.756511+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.756511+00,
262829,2026-07-21 12:32:48.748296+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.748296+00,
262828,2026-07-21 12:32:48.738582+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:48.738582+00,
262827,2026-07-21 12:32:33.803317+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.803317+00,
262826,2026-07-21 12:32:33.797355+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.797355+00,
262825,2026-07-21 12:32:33.792856+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.792856+00,
262824,2026-07-21 12:32:33.785801+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.785801+00,
262823,2026-07-21 12:32:33.780526+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.780526+00,
262822,2026-07-21 12:32:33.775444+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.775444+00,
262821,2026-07-21 12:32:33.769181+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:33.769181+00,
262820,2026-07-21 12:32:18.750529+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.750529+00,
262819,2026-07-21 12:32:18.746448+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.746448+00,
262818,2026-07-21 12:32:18.743778+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.743778+00,
262817,2026-07-21 12:32:18.741074+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.741074+00,
262816,2026-07-21 12:32:18.738174+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.738174+00,
262815,2026-07-21 12:32:18.735389+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.735389+00,
262814,2026-07-21 12:32:18.72942+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:18.72942+00,
262813,2026-07-21 12:32:03.76927+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.76927+00,
262812,2026-07-21 12:32:03.764332+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.764332+00,
262811,2026-07-21 12:32:03.760479+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.760479+00,
262810,2026-07-21 12:32:03.756127+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.756127+00,
262809,2026-07-21 12:32:03.750126+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.750126+00,
262808,2026-07-21 12:32:03.744174+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.744174+00,
262807,2026-07-21 12:32:03.739857+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:32:03.739857+00,
262806,2026-07-21 12:31:48.752576+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.752576+00,
262805,2026-07-21 12:31:48.74703+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.74703+00,
262804,2026-07-21 12:31:48.742618+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.742618+00,
262803,2026-07-21 12:31:48.732608+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.732608+00,
262802,2026-07-21 12:31:48.728578+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.728578+00,
262801,2026-07-21 12:31:48.721262+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.721262+00,
262800,2026-07-21 12:31:48.716013+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:48.716013+00,
262799,2026-07-21 12:31:33.784517+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.784517+00,
262798,2026-07-21 12:31:33.779434+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.779434+00,
262797,2026-07-21 12:31:33.774304+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.774304+00,
262796,2026-07-21 12:31:33.76788+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.76788+00,
262795,2026-07-21 12:31:33.759252+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.759252+00,
262794,2026-07-21 12:31:33.754224+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.754224+00,
262793,2026-07-21 12:31:33.747451+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:33.747451+00,
262792,2026-07-21 12:31:18.817821+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.817821+00,
262791,2026-07-21 12:31:18.811262+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.811262+00,
262790,2026-07-21 12:31:18.806854+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.806854+00,
262789,2026-07-21 12:31:18.792119+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.792119+00,
262788,2026-07-21 12:31:18.783499+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.783499+00,
262787,2026-07-21 12:31:18.777276+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.777276+00,
262786,2026-07-21 12:31:18.761782+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:18.761782+00,
262785,2026-07-21 12:31:03.767157+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.767157+00,
262784,2026-07-21 12:31:03.760188+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.760188+00,
262783,2026-07-21 12:31:03.741319+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.741319+00,
262782,2026-07-21 12:31:03.729241+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.729241+00,
262781,2026-07-21 12:31:03.721654+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.721654+00,
262780,2026-07-21 12:31:03.715839+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.715839+00,
262779,2026-07-21 12:31:03.708927+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:31:03.708927+00,
262778,2026-07-21 12:30:48.743837+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.743837+00,
262777,2026-07-21 12:30:48.738219+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.738219+00,
262776,2026-07-21 12:30:48.732475+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.732475+00,
262775,2026-07-21 12:30:48.728769+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.728769+00,
262774,2026-07-21 12:30:48.723485+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.723485+00,
262773,2026-07-21 12:30:48.717379+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.717379+00,
262772,2026-07-21 12:30:48.70985+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:48.70985+00,
262771,2026-07-21 12:30:33.764842+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.764842+00,
262770,2026-07-21 12:30:33.760239+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.760239+00,
262769,2026-07-21 12:30:33.754458+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.754458+00,
262768,2026-07-21 12:30:33.749955+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.749955+00,
262767,2026-07-21 12:30:33.747248+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.747248+00,
262766,2026-07-21 12:30:33.742746+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.742746+00,
262765,2026-07-21 12:30:33.735556+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:33.735556+00,
262764,2026-07-21 12:30:18.747488+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.747488+00,
262763,2026-07-21 12:30:18.740271+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.740271+00,
262762,2026-07-21 12:30:18.735338+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.735338+00,
262761,2026-07-21 12:30:18.730293+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.730293+00,
262760,2026-07-21 12:30:18.725858+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.725858+00,
262759,2026-07-21 12:30:18.718329+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.718329+00,
262758,2026-07-21 12:30:18.711848+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:18.711848+00,
262757,2026-07-21 12:30:03.745041+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.745041+00,
262756,2026-07-21 12:30:03.736287+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.736287+00,
262755,2026-07-21 12:30:03.728724+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.728724+00,
262754,2026-07-21 12:30:03.722965+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.722965+00,
262753,2026-07-21 12:30:03.71686+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.71686+00,
262752,2026-07-21 12:30:03.711199+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.711199+00,
262751,2026-07-21 12:30:03.701918+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:30:03.701918+00,
262750,2026-07-21 12:29:48.741187+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.741187+00,
262749,2026-07-21 12:29:48.736954+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.736954+00,
262748,2026-07-21 12:29:48.731996+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.731996+00,
262747,2026-07-21 12:29:48.729263+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.729263+00,
262746,2026-07-21 12:29:48.726361+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.726361+00,
262745,2026-07-21 12:29:48.72344+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.72344+00,
262744,2026-07-21 12:29:48.692938+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:48.692938+00,
262743,2026-07-21 12:29:33.750274+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.750274+00,
262742,2026-07-21 12:29:33.746043+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.746043+00,
262741,2026-07-21 12:29:33.739256+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.739256+00,
262740,2026-07-21 12:29:33.733728+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.733728+00,
262739,2026-07-21 12:29:33.727231+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.727231+00,
262738,2026-07-21 12:29:33.720176+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.720176+00,
262737,2026-07-21 12:29:33.712189+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:33.712189+00,
262736,2026-07-21 12:29:18.807874+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 12:29:18.807874+00,
