id,run_time,node,status,duration_ms,in_count,out_count,detail,created_at
8952,2026-07-20 15:57:45.272238+00,rank,OK,25,1,1,,2026-07-20 15:57:59.731849+00
8951,2026-07-20 15:57:45.272238+00,state,OK,0,0,1,,2026-07-20 15:57:59.714276+00
8950,2026-07-20 15:57:45.272238+00,scan,OK,11770,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:57:59.703476+00
8949,2026-07-20 15:57:45.272238+00,cleanup,OK,23,0,1,"{""expired"": 1}",2026-07-20 15:57:47.856207+00
8948,2026-07-20 15:57:45.272238+00,unknown,OK,2254,0,0,"{""closed"": 0}",2026-07-20 15:57:45.569249+00
8947,2026-07-20 15:57:45.272238+00,pre_flight,OK,209,0,0,,2026-07-20 15:57:45.357219+00
8946,2026-07-20 15:52:29.786426+00,invariants,OK,26,0,0,,2026-07-20 15:52:45.176518+00
8945,2026-07-20 15:52:29.786426+00,snapshot,OK,0,1,1,,2026-07-20 15:52:43.037454+00
8944,2026-07-20 15:52:29.786426+00,upsert,OK,0,0,0,,2026-07-20 15:52:43.018086+00
8943,2026-07-20 15:52:29.786426+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:52:42.99817+00
8942,2026-07-20 15:52:29.786426+00,rank,OK,29,2,2,,2026-07-20 15:52:42.945242+00
8941,2026-07-20 15:52:29.786426+00,state,OK,0,0,2,,2026-07-20 15:52:42.912962+00
8940,2026-07-20 15:52:29.786426+00,scan,OK,10581,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:52:42.894838+00
8939,2026-07-20 15:52:29.786426+00,cleanup,OK,15,0,0,"{""expired"": 0}",2026-07-20 15:52:32.266405+00
8938,2026-07-20 15:52:29.786426+00,unknown,OK,2032,0,0,"{""closed"": 0}",2026-07-20 15:52:30.21007+00
8937,2026-07-20 15:52:29.786426+00,pre_flight,OK,182,0,0,,2026-07-20 15:52:29.884245+00
8936,2026-07-20 15:47:14.202273+00,invariants,OK,21,0,0,,2026-07-20 15:47:29.650869+00
8935,2026-07-20 15:47:14.202273+00,snapshot,OK,0,1,1,,2026-07-20 15:47:28.018265+00
8934,2026-07-20 15:47:14.202273+00,upsert,OK,0,0,0,,2026-07-20 15:47:27.992186+00
8933,2026-07-20 15:47:14.202273+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:47:27.987401+00
8932,2026-07-20 15:47:14.202273+00,rank,OK,23,2,2,,2026-07-20 15:47:27.943421+00
8931,2026-07-20 15:47:14.202273+00,state,OK,0,0,2,,2026-07-20 15:47:27.921585+00
8930,2026-07-20 15:47:14.202273+00,scan,OK,10642,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:47:27.912685+00
8929,2026-07-20 15:47:14.202273+00,cleanup,OK,14,0,0,"{""expired"": 0}",2026-07-20 15:47:17.215289+00
8928,2026-07-20 15:47:14.202273+00,unknown,OK,2631,0,0,"{""closed"": 0}",2026-07-20 15:47:14.558559+00
8927,2026-07-20 15:47:14.202273+00,pre_flight,OK,261,0,0,,2026-07-20 15:47:14.310846+00
8926,2026-07-20 15:41:58.448854+00,invariants,OK,12,0,0,,2026-07-20 15:42:14.064209+00
8925,2026-07-20 15:41:58.448854+00,snapshot,OK,0,1,1,,2026-07-20 15:42:12.332377+00
8924,2026-07-20 15:41:58.448854+00,upsert,OK,0,0,0,,2026-07-20 15:42:12.311079+00
8923,2026-07-20 15:41:58.448854+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:42:12.306497+00
8922,2026-07-20 15:41:58.448854+00,rank,OK,24,2,2,,2026-07-20 15:42:12.25906+00
8921,2026-07-20 15:41:58.448854+00,state,OK,0,0,2,,2026-07-20 15:42:12.240188+00
8920,2026-07-20 15:41:58.448854+00,scan,OK,11354,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:42:12.224378+00
8919,2026-07-20 15:41:58.448854+00,cleanup,OK,4,0,0,"{""expired"": 0}",2026-07-20 15:42:00.818158+00
8918,2026-07-20 15:41:58.448854+00,unknown,OK,2153,0,0,"{""closed"": 0}",2026-07-20 15:41:58.653091+00
8917,2026-07-20 15:41:58.448854+00,pre_flight,OK,126,0,0,,2026-07-20 15:41:58.526135+00
8916,2026-07-20 15:36:41.88929+00,invariants,OK,24,0,0,,2026-07-20 15:36:58.286794+00
8915,2026-07-20 15:36:41.88929+00,snapshot,OK,0,1,1,,2026-07-20 15:36:55.557059+00
8914,2026-07-20 15:36:41.88929+00,upsert,OK,0,0,0,,2026-07-20 15:36:55.536082+00
8913,2026-07-20 15:36:41.88929+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:36:55.524716+00
8912,2026-07-20 15:36:41.88929+00,rank,OK,21,2,2,,2026-07-20 15:36:55.479835+00
8911,2026-07-20 15:36:41.88929+00,state,OK,0,0,2,,2026-07-20 15:36:55.463849+00
8910,2026-07-20 15:36:41.88929+00,scan,OK,10919,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:36:55.451219+00
8909,2026-07-20 15:36:41.88929+00,cleanup,OK,18,0,0,"{""expired"": 0}",2026-07-20 15:36:44.479061+00
8908,2026-07-20 15:36:41.88929+00,unknown,OK,2292,0,0,"{""closed"": 0}",2026-07-20 15:36:42.141446+00
8907,2026-07-20 15:36:41.88929+00,pre_flight,OK,168,0,0,,2026-07-20 15:36:41.966939+00
8906,2026-07-20 15:31:26.188824+00,invariants,OK,10,0,0,,2026-07-20 15:31:41.766734+00
8905,2026-07-20 15:31:26.188824+00,snapshot,OK,0,1,1,,2026-07-20 15:31:39.062617+00
8904,2026-07-20 15:31:26.188824+00,upsert,OK,0,0,0,,2026-07-20 15:31:39.048207+00
8903,2026-07-20 15:31:26.188824+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:31:39.044775+00
8902,2026-07-20 15:31:26.188824+00,rank,OK,29,2,2,,2026-07-20 15:31:39.000858+00
8901,2026-07-20 15:31:26.188824+00,state,OK,0,0,2,,2026-07-20 15:31:38.980844+00
8900,2026-07-20 15:31:26.188824+00,scan,OK,10395,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:31:38.968959+00
8899,2026-07-20 15:31:26.188824+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-20 15:31:28.528715+00
8898,2026-07-20 15:31:26.188824+00,unknown,OK,2119,0,0,"{""closed"": 0}",2026-07-20 15:31:26.395967+00
8897,2026-07-20 15:31:26.188824+00,pre_flight,OK,132,0,0,,2026-07-20 15:31:26.264243+00
8896,2026-07-20 15:26:10.717165+00,invariants,OK,9,0,0,,2026-07-20 15:26:26.038918+00
8895,2026-07-20 15:26:10.717165+00,snapshot,OK,0,1,1,,2026-07-20 15:26:24.381853+00
8894,2026-07-20 15:26:10.717165+00,upsert,OK,0,0,0,,2026-07-20 15:26:24.348977+00
8893,2026-07-20 15:26:10.717165+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:26:24.339625+00
8892,2026-07-20 15:26:10.717165+00,rank,OK,33,2,2,,2026-07-20 15:26:24.277154+00
8891,2026-07-20 15:26:10.717165+00,state,OK,0,0,2,,2026-07-20 15:26:24.247657+00
8890,2026-07-20 15:26:10.717165+00,scan,OK,11324,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:26:24.238577+00
8889,2026-07-20 15:26:10.717165+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-20 15:26:12.876341+00
8888,2026-07-20 15:26:10.717165+00,unknown,OK,1880,0,0,"{""closed"": 0}",2026-07-20 15:26:10.984353+00
8887,2026-07-20 15:26:10.717165+00,pre_flight,OK,166,0,0,,2026-07-20 15:26:10.823777+00
8886,2026-07-20 15:20:54.240977+00,invariants,OK,15,0,0,,2026-07-20 15:21:10.607339+00
8885,2026-07-20 15:20:54.240977+00,snapshot,OK,0,1,1,,2026-07-20 15:21:08.413817+00
8884,2026-07-20 15:20:54.240977+00,upsert,OK,0,0,0,,2026-07-20 15:21:08.390386+00
8883,2026-07-20 15:20:54.240977+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:21:08.38384+00
8882,2026-07-20 15:20:54.240977+00,rank,OK,28,2,2,,2026-07-20 15:21:08.322649+00
8881,2026-07-20 15:20:54.240977+00,state,OK,0,0,2,,2026-07-20 15:21:08.303227+00
8880,2026-07-20 15:20:54.240977+00,scan,OK,11639,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:21:08.288157+00
8879,2026-07-20 15:20:54.240977+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-20 15:20:56.605637+00
8878,2026-07-20 15:20:54.240977+00,unknown,OK,2011,0,0,"{""closed"": 0}",2026-07-20 15:20:54.575496+00
8877,2026-07-20 15:20:54.240977+00,pre_flight,OK,227,0,0,,2026-07-20 15:20:54.340523+00
8876,2026-07-20 15:15:38.572522+00,invariants,OK,25,0,0,,2026-07-20 15:15:54.116886+00
8875,2026-07-20 15:15:38.572522+00,snapshot,OK,0,1,1,,2026-07-20 15:15:51.754156+00
8874,2026-07-20 15:15:38.572522+00,upsert,OK,0,0,0,,2026-07-20 15:15:51.728076+00
8873,2026-07-20 15:15:38.572522+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:15:51.719296+00
8872,2026-07-20 15:15:38.572522+00,rank,OK,30,2,2,,2026-07-20 15:15:51.666008+00
8871,2026-07-20 15:15:38.572522+00,state,OK,0,0,2,,2026-07-20 15:15:51.639849+00
8870,2026-07-20 15:15:38.572522+00,scan,OK,10491,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:15:51.624853+00
8869,2026-07-20 15:15:38.572522+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-20 15:15:41.069889+00
8868,2026-07-20 15:15:38.572522+00,unknown,OK,2204,0,0,"{""closed"": 0}",2026-07-20 15:15:38.845125+00
8867,2026-07-20 15:15:38.572522+00,pre_flight,OK,158,0,0,,2026-07-20 15:15:38.681489+00
8866,2026-07-20 15:10:22.728272+00,invariants,OK,10,0,0,,2026-07-20 15:10:38.472463+00
8865,2026-07-20 15:10:22.728272+00,snapshot,OK,0,1,1,,2026-07-20 15:10:36.289859+00
8864,2026-07-20 15:10:22.728272+00,upsert,OK,0,0,0,,2026-07-20 15:10:36.274339+00
8863,2026-07-20 15:10:22.728272+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:10:36.269437+00
8862,2026-07-20 15:10:22.728272+00,rank,OK,30,2,2,,2026-07-20 15:10:36.223225+00
8861,2026-07-20 15:10:22.728272+00,state,OK,0,0,2,,2026-07-20 15:10:36.197434+00
8860,2026-07-20 15:10:22.728272+00,scan,OK,11024,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:10:36.188053+00
8859,2026-07-20 15:10:22.728272+00,cleanup,OK,8,0,0,"{""expired"": 0}",2026-07-20 15:10:25.07335+00
8858,2026-07-20 15:10:22.728272+00,unknown,OK,2040,0,0,"{""closed"": 0}",2026-07-20 15:10:23.004537+00
8857,2026-07-20 15:10:22.728272+00,pre_flight,OK,195,0,0,,2026-07-20 15:10:22.80816+00
8856,2026-07-20 15:05:05.930846+00,invariants,OK,14,0,0,,2026-07-20 15:05:22.627882+00
8855,2026-07-20 15:05:05.930846+00,snapshot,OK,0,1,1,,2026-07-20 15:05:21.067838+00
8854,2026-07-20 15:05:05.930846+00,upsert,OK,0,0,0,,2026-07-20 15:05:21.052605+00
8853,2026-07-20 15:05:05.930846+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:05:21.045278+00
8852,2026-07-20 15:05:05.930846+00,rank,OK,37,2,2,,2026-07-20 15:05:20.989058+00
8851,2026-07-20 15:05:05.930846+00,state,OK,0,0,2,,2026-07-20 15:05:20.971733+00
8850,2026-07-20 15:05:05.930846+00,scan,OK,12468,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:05:20.958257+00
8849,2026-07-20 15:05:05.930846+00,cleanup,OK,12,0,0,"{""expired"": 0}",2026-07-20 15:05:08.436002+00
8848,2026-07-20 15:05:05.930846+00,unknown,OK,2206,0,0,"{""closed"": 0}",2026-07-20 15:05:06.209334+00
8847,2026-07-20 15:05:05.930846+00,pre_flight,OK,186,0,0,,2026-07-20 15:05:06.020654+00
8846,2026-07-20 14:59:49.465274+00,invariants,OK,37,0,0,,2026-07-20 15:00:05.798945+00
8845,2026-07-20 14:59:49.465274+00,snapshot,OK,0,1,1,,2026-07-20 15:00:03.616124+00
8844,2026-07-20 14:59:49.465274+00,upsert,OK,0,0,0,,2026-07-20 15:00:03.584671+00
8843,2026-07-20 14:59:49.465274+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 15:00:03.576858+00
8842,2026-07-20 14:59:49.465274+00,rank,OK,22,2,2,,2026-07-20 15:00:03.510645+00
8841,2026-07-20 14:59:49.465274+00,state,OK,0,0,2,,2026-07-20 15:00:03.497633+00
8840,2026-07-20 14:59:49.465274+00,scan,OK,11827,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-20 15:00:03.487224+00
8839,2026-07-20 14:59:49.465274+00,cleanup,OK,12,0,0,"{""expired"": 0}",2026-07-20 14:59:51.586306+00
8838,2026-07-20 14:59:49.465274+00,unknown,OK,1901,0,0,"{""closed"": 0}",2026-07-20 14:59:49.661248+00
8837,2026-07-20 14:59:49.465274+00,pre_flight,OK,115,0,0,,2026-07-20 14:59:49.547691+00
8836,2026-07-20 14:54:31.556777+00,invariants,OK,13,0,0,,2026-07-20 14:54:49.354347+00
8835,2026-07-20 14:54:31.556777+00,snapshot,OK,0,1,1,,2026-07-20 14:54:46.964058+00
8834,2026-07-20 14:54:31.556777+00,upsert,OK,0,0,0,,2026-07-20 14:54:46.938452+00
8833,2026-07-20 14:54:31.556777+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 14:54:46.930204+00
8832,2026-07-20 14:54:31.556777+00,rank,OK,28,2,2,,2026-07-20 14:54:46.883888+00
8831,2026-07-20 14:54:31.556777+00,state,OK,34,2,2,,2026-07-20 14:54:46.84119+00
8830,2026-07-20 14:54:31.556777+00,scan,OK,12306,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:54:46.710192+00
8829,2026-07-20 14:54:31.556777+00,cleanup,OK,18,0,0,"{""expired"": 0}",2026-07-20 14:54:34.348134+00
8828,2026-07-20 14:54:31.556777+00,unknown,OK,2486,0,0,"{""closed"": 0}",2026-07-20 14:54:31.835817+00
8827,2026-07-20 14:54:31.556777+00,pre_flight,OK,194,0,0,,2026-07-20 14:54:31.633398+00
8826,2026-07-20 14:49:15.686467+00,invariants,OK,15,0,0,,2026-07-20 14:49:31.442635+00
8825,2026-07-20 14:49:15.686467+00,snapshot,OK,0,1,1,,2026-07-20 14:49:29.418514+00
8824,2026-07-20 14:49:15.686467+00,upsert,OK,0,0,0,,2026-07-20 14:49:29.402151+00
8823,2026-07-20 14:49:15.686467+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 14:49:29.399244+00
8822,2026-07-20 14:49:15.686467+00,rank,OK,25,2,2,,2026-07-20 14:49:29.361464+00
8821,2026-07-20 14:49:15.686467+00,state,OK,26,2,2,,2026-07-20 14:49:29.346546+00
8820,2026-07-20 14:49:15.686467+00,scan,OK,11396,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:49:29.266073+00
8819,2026-07-20 14:49:15.686467+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-20 14:49:17.786295+00
8818,2026-07-20 14:49:15.686467+00,unknown,OK,1865,0,0,"{""closed"": 0}",2026-07-20 14:49:15.906583+00
8817,2026-07-20 14:49:15.686467+00,pre_flight,OK,136,0,0,,2026-07-20 14:49:15.767121+00
8816,2026-07-20 14:44:01.241892+00,invariants,OK,14,0,0,,2026-07-20 14:44:15.559013+00
8815,2026-07-20 14:44:01.241892+00,snapshot,OK,0,1,1,,2026-07-20 14:44:13.838018+00
8814,2026-07-20 14:44:01.241892+00,upsert,OK,0,0,0,,2026-07-20 14:44:13.821639+00
8813,2026-07-20 14:44:01.241892+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-20 14:44:13.818136+00
8812,2026-07-20 14:44:01.241892+00,rank,OK,21,2,2,,2026-07-20 14:44:13.780579+00
8811,2026-07-20 14:44:01.241892+00,state,OK,43,2,2,,2026-07-20 14:44:13.762397+00
8810,2026-07-20 14:44:01.241892+00,scan,OK,10080,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:44:13.63383+00
8809,2026-07-20 14:44:01.241892+00,cleanup,OK,15,0,1,"{""expired"": 1}",2026-07-20 14:44:03.478137+00
8808,2026-07-20 14:44:01.241892+00,unknown,OK,1982,0,0,"{""closed"": 0}",2026-07-20 14:44:01.468049+00
8807,2026-07-20 14:44:01.241892+00,pre_flight,OK,151,0,0,,2026-07-20 14:44:01.307626+00
8806,2026-07-20 14:38:45.268035+00,invariants,OK,6,0,0,,2026-07-20 14:39:01.080582+00
8805,2026-07-20 14:38:45.268035+00,snapshot,OK,0,1,1,,2026-07-20 14:38:58.891462+00
8804,2026-07-20 14:38:45.268035+00,upsert,OK,0,0,0,,2026-07-20 14:38:58.868444+00
8803,2026-07-20 14:38:45.268035+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:38:58.861625+00
8802,2026-07-20 14:38:45.268035+00,rank,OK,42,3,3,,2026-07-20 14:38:58.78834+00
8801,2026-07-20 14:38:45.268035+00,state,OK,62,2,3,,2026-07-20 14:38:58.755647+00
8800,2026-07-20 14:38:45.268035+00,scan,OK,10595,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:38:58.613306+00
8799,2026-07-20 14:38:45.268035+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-20 14:38:47.9384+00
8798,2026-07-20 14:38:45.268035+00,unknown,OK,2413,0,0,"{""closed"": 0}",2026-07-20 14:38:45.509703+00
8797,2026-07-20 14:38:45.268035+00,pre_flight,OK,163,0,0,,2026-07-20 14:38:45.342017+00
8796,2026-07-20 14:33:29.386858+00,invariants,OK,24,0,0,,2026-07-20 14:33:45.106867+00
8795,2026-07-20 14:33:29.386858+00,snapshot,OK,0,1,1,,2026-07-20 14:33:42.31838+00
8794,2026-07-20 14:33:29.386858+00,upsert,OK,0,0,0,,2026-07-20 14:33:42.296073+00
8793,2026-07-20 14:33:29.386858+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:33:42.288541+00
8792,2026-07-20 14:33:29.386858+00,rank,OK,31,3,3,,2026-07-20 14:33:42.233093+00
8791,2026-07-20 14:33:29.386858+00,state,OK,44,2,3,,2026-07-20 14:33:42.206373+00
8790,2026-07-20 14:33:29.386858+00,scan,OK,10251,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:33:42.082571+00
8789,2026-07-20 14:33:29.386858+00,cleanup,OK,14,0,0,"{""expired"": 0}",2026-07-20 14:33:31.775132+00
8788,2026-07-20 14:33:29.386858+00,unknown,OK,2049,0,0,"{""closed"": 0}",2026-07-20 14:33:29.702772+00
8787,2026-07-20 14:33:29.386858+00,pre_flight,OK,212,0,0,,2026-07-20 14:33:29.488758+00
8786,2026-07-20 14:28:14.025876+00,invariants,OK,9,0,0,,2026-07-20 14:28:29.246849+00
8785,2026-07-20 14:28:14.025876+00,snapshot,OK,0,1,1,,2026-07-20 14:28:27.485198+00
8784,2026-07-20 14:28:14.025876+00,upsert,OK,0,0,0,,2026-07-20 14:28:27.449091+00
8783,2026-07-20 14:28:14.025876+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:28:27.439455+00
8782,2026-07-20 14:28:14.025876+00,rank,OK,20,3,3,,2026-07-20 14:28:27.379938+00
8781,2026-07-20 14:28:14.025876+00,state,OK,46,2,3,,2026-07-20 14:28:27.362393+00
8780,2026-07-20 14:28:14.025876+00,scan,OK,10718,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:28:27.252551+00
8779,2026-07-20 14:28:14.025876+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-20 14:28:16.473321+00
8778,2026-07-20 14:28:14.025876+00,unknown,OK,2168,0,0,"{""closed"": 0}",2026-07-20 14:28:14.293018+00
8777,2026-07-20 14:28:14.025876+00,pre_flight,OK,153,0,0,,2026-07-20 14:28:14.135876+00
8776,2026-07-20 14:22:57.379156+00,invariants,OK,13,0,0,,2026-07-20 14:23:13.890852+00
8775,2026-07-20 14:22:57.379156+00,snapshot,OK,0,1,1,,2026-07-20 14:23:11.647554+00
8774,2026-07-20 14:22:57.379156+00,upsert,OK,0,0,0,,2026-07-20 14:23:11.630418+00
8773,2026-07-20 14:22:57.379156+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:23:11.62204+00
8772,2026-07-20 14:22:57.379156+00,rank,OK,31,3,3,,2026-07-20 14:23:11.562676+00
8771,2026-07-20 14:22:57.379156+00,state,OK,46,2,3,,2026-07-20 14:23:11.539327+00
8770,2026-07-20 14:22:57.379156+00,scan,OK,11576,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:23:11.41456+00
8769,2026-07-20 14:22:57.379156+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-20 14:22:59.781409+00
8768,2026-07-20 14:22:57.379156+00,unknown,OK,2131,0,0,"{""closed"": 0}",2026-07-20 14:22:57.632988+00
8767,2026-07-20 14:22:57.379156+00,pre_flight,OK,172,0,0,,2026-07-20 14:22:57.474525+00
8766,2026-07-20 14:17:40.818165+00,invariants,OK,11,0,0,,2026-07-20 14:17:57.282096+00
8765,2026-07-20 14:17:40.818165+00,snapshot,OK,0,1,1,,2026-07-20 14:17:55.044925+00
8764,2026-07-20 14:17:40.818165+00,upsert,OK,0,0,0,,2026-07-20 14:17:55.028395+00
8763,2026-07-20 14:17:40.818165+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:17:55.019848+00
8762,2026-07-20 14:17:40.818165+00,rank,OK,23,3,3,,2026-07-20 14:17:54.956215+00
8761,2026-07-20 14:17:40.818165+00,state,OK,64,2,3,,2026-07-20 14:17:54.930297+00
8760,2026-07-20 14:17:40.818165+00,scan,OK,11804,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:17:54.796415+00
8759,2026-07-20 14:17:40.818165+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-20 14:17:42.91901+00
8758,2026-07-20 14:17:40.818165+00,unknown,OK,1895,0,0,"{""closed"": 0}",2026-07-20 14:17:41.008111+00
8757,2026-07-20 14:17:40.818165+00,pre_flight,OK,118,0,0,,2026-07-20 14:17:40.891217+00
8756,2026-07-20 14:12:26.184049+00,invariants,OK,13,0,0,,2026-07-20 14:12:40.71033+00
8755,2026-07-20 14:12:26.184049+00,snapshot,OK,0,1,1,,2026-07-20 14:12:37.897314+00
8754,2026-07-20 14:12:26.184049+00,upsert,OK,0,0,0,,2026-07-20 14:12:37.88167+00
8753,2026-07-20 14:12:26.184049+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:12:37.877596+00
8752,2026-07-20 14:12:26.184049+00,rank,OK,24,3,3,,2026-07-20 14:12:37.822246+00
8751,2026-07-20 14:12:26.184049+00,state,OK,36,2,3,,2026-07-20 14:12:37.802573+00
8750,2026-07-20 14:12:26.184049+00,scan,OK,9581,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:12:37.717195+00
8749,2026-07-20 14:12:26.184049+00,cleanup,OK,5,0,0,"{""expired"": 0}",2026-07-20 14:12:28.085737+00
8748,2026-07-20 14:12:26.184049+00,unknown,OK,1684,0,0,"{""closed"": 0}",2026-07-20 14:12:26.382125+00
8747,2026-07-20 14:12:26.184049+00,pre_flight,OK,123,0,0,,2026-07-20 14:12:26.253826+00
8746,2026-07-20 14:07:09.972758+00,invariants,OK,14,0,0,,2026-07-20 14:07:26.053348+00
8745,2026-07-20 14:07:09.972758+00,snapshot,OK,0,1,1,,2026-07-20 14:07:23.385986+00
8744,2026-07-20 14:07:09.972758+00,upsert,OK,0,0,0,,2026-07-20 14:07:23.365888+00
8743,2026-07-20 14:07:09.972758+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-20 14:07:23.361524+00
8742,2026-07-20 14:07:09.972758+00,rank,OK,52,3,3,,2026-07-20 14:07:23.261229+00
8741,2026-07-20 14:07:09.972758+00,state,OK,53,2,3,,2026-07-20 14:07:23.224823+00
8740,2026-07-20 14:07:09.972758+00,scan,OK,10787,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:07:23.078935+00
8739,2026-07-20 14:07:09.972758+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-20 14:07:12.211067+00
8738,2026-07-20 14:07:09.972758+00,unknown,OK,1998,0,0,"{""closed"": 0}",2026-07-20 14:07:10.198338+00
8737,2026-07-20 14:07:09.972758+00,pre_flight,OK,140,0,0,,2026-07-20 14:07:10.052237+00
8736,2026-07-20 14:01:51.249668+00,invariants,OK,13,0,0,,2026-07-20 14:02:09.829732+00
8735,2026-07-20 14:01:51.249668+00,snapshot,OK,0,1,1,,2026-07-20 14:02:07.398706+00
8734,2026-07-20 14:01:51.249668+00,upsert,OK,0,0,0,,2026-07-20 14:02:07.376787+00
8733,2026-07-20 14:01:51.249668+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-20 14:02:07.372034+00
8732,2026-07-20 14:01:51.249668+00,rank,OK,25,4,4,,2026-07-20 14:02:07.283726+00
8731,2026-07-20 14:01:51.249668+00,state,OK,52,2,4,,2026-07-20 14:02:07.266333+00
8730,2026-07-20 14:01:51.249668+00,scan,OK,10806,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-20 14:02:07.145237+00
8729,2026-07-20 14:01:51.249668+00,cleanup,OK,13,0,0,"{""expired"": 0}",2026-07-20 14:01:56.29743+00
8728,2026-07-20 14:01:51.249668+00,unknown,OK,4682,0,0,"{""closed"": 0}",2026-07-20 14:01:51.594859+00
8727,2026-07-20 14:01:51.249668+00,pre_flight,OK,245,0,0,,2026-07-20 14:01:51.351+00
8726,2026-07-20 13:56:34.05884+00,invariants,OK,8,0,0,,2026-07-20 13:56:51.149245+00
8725,2026-07-20 13:56:34.05884+00,snapshot,OK,0,1,1,,2026-07-20 13:56:47.884424+00
8724,2026-07-20 13:56:34.05884+00,upsert,OK,0,0,0,,2026-07-20 13:56:47.853784+00
8723,2026-07-20 13:56:34.05884+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-20 13:56:47.84905+00
8722,2026-07-20 13:56:34.05884+00,rank,OK,26,4,4,,2026-07-20 13:56:47.747831+00
8721,2026-07-20 13:56:34.05884+00,state,OK,73,3,4,,2026-07-20 13:56:47.703882+00
8720,2026-07-20 13:56:34.05884+00,scan,OK,9972,5,3,"{""signals_found"": 3, ""symbols_scanned"": 5}",2026-07-20 13:56:47.519929+00
8719,2026-07-20 13:56:34.05884+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-20 13:56:37.503055+00
8718,2026-07-20 13:56:34.05884+00,unknown,OK,3151,0,0,"{""closed"": 0}",2026-07-20 13:56:34.336206+00
