id,scan_time_utc,symbol,last_bar_utc,current_price,rsi_15m_now,adx_4h_now,atr_15m_now,session_now,h4_direction,h4_ema_trend,regime,signal_type,quality,gates_passed,sl_level,tp_level,notes,created_at,gate_session_ok,gate_adx_ok,gate_direction_ok,gate_rsi_ok,gate_bull_4h_ok
1205,2026-07-21 12:22:05.778349,BTCUSDT,2026-07-21 11:45:00,66318.60000000,58.36,57.92,113.55000000,london,UP,BULL,PULLBACK,CONFIRMED,HIGH,3/4,66034.72500000,66999.90000000,DQS=60 | tech=41 struct=50 ctx=95,2026-07-21 12:22:24.710043,t,t,t,f,t
1216,2026-07-21 13:04:32.425695,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 13:04:52.071598,f,t,t,f,t
1209,2026-07-21 12:32:45.01633,BTCUSDT,2026-07-21 11:45:00,66318.60000000,58.36,57.92,113.55000000,london,UP,BULL,PULLBACK,CONFIRMED,HIGH,3/4,66034.72500000,66999.90000000,DQS=60 | tech=41 struct=50 ctx=95,2026-07-21 12:33:00.187281,t,t,t,f,t
1212,2026-07-21 12:43:21.590125,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 12:43:38.211737,f,t,t,f,t
1214,2026-07-21 12:53:57.742847,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 12:54:13.058826,f,t,t,f,t
1211,2026-07-21 12:38:02.965841,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=56 | tech=41 struct=54 ctx=80,2026-07-21 12:38:19.013408,f,t,t,f,t
1213,2026-07-21 12:48:40.277847,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 12:48:55.73444,f,t,t,f,t
1207,2026-07-21 12:27:27.138282,BTCUSDT,2026-07-21 11:45:00,66318.60000000,58.36,57.92,113.55000000,london,UP,BULL,PULLBACK,CONFIRMED,HIGH,3/4,66034.72500000,66999.90000000,DQS=60 | tech=41 struct=50 ctx=95,2026-07-21 12:27:42.959249,t,t,t,f,t
1215,2026-07-21 12:59:15.185449,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 12:59:30.409834,f,t,t,f,t
1217,2026-07-21 13:09:54.713268,BTCUSDT,2026-07-21 12:00:00,66386.10000000,57.27,52.29,113.28571429,overlap,UP,BULL,PULLBACK,OFF_SESSION,MONITOR,2/4,66102.88570000,67065.81432000,DQS=57 | tech=41 struct=58 ctx=80,2026-07-21 13:10:29.116846,f,t,t,f,t
1182,2026-07-21 11:23:59.989186,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1186,2026-07-21 11:34:29.60114,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1190,2026-07-21 11:45:01.400719,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1194,2026-07-21 11:55:37.692212,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1198,2026-07-21 12:06:11.928446,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1206,2026-07-21 12:22:05.778349,ETHUSDT,2026-07-21 11:45:00,1935.61000000,44.50,52.28,4.73571429,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1923.29710000,1958.34144000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1188,2026-07-21 11:39:43.750848,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1210,2026-07-21 12:32:45.01633,ETHUSDT,2026-07-21 11:45:00,1935.61000000,44.50,52.28,4.73571429,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1923.29710000,1958.34144000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1183,2026-07-21 11:23:59.989186,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1187,2026-07-21 11:34:29.60114,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1191,2026-07-21 11:45:01.400719,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1195,2026-07-21 11:55:37.692212,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1180,2026-07-21 11:18:44.931714,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1184,2026-07-21 11:29:14.331066,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1062,2026-07-21 04:16:23.825438,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1080,2026-07-21 06:07:34.937113,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1156,2026-07-21 10:10:13.119866,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1084,2026-07-21 06:18:09.04422,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1199,2026-07-21 12:06:11.928446,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1189,2026-07-21 11:39:43.750848,XRPUSDT,2026-07-21 11:00:00,1.12950000,41.14,27.51,0.00267857,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13620000,1.11662000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1056,2026-07-21 04:00:28.032504,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1145,2026-07-21 09:01:54.423621,XRPUSDT,2026-07-21 07:45:00,1.13460000,72.30,64.48,0.00424286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14840000,1.10145000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,t,t
1047,2026-07-20 22:27:25.976358,XRPUSDT,2026-07-20 21:00:00,1.11800000,60.47,38.15,0.00392143,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12780000,1.09450000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
937,2026-07-20 13:51:16.40284,ETHUSDT,2026-07-20 13:30:00,1876.00000000,58.68,39.14,8.38357143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1859.23290000,1926.30140000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1002,2026-07-20 19:33:18.859988,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1096,2026-07-21 06:49:59.696847,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1077,2026-07-21 05:56:58.707329,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.13980000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1154,2026-07-21 09:59:41.374853,XRPUSDT,2026-07-21 08:45:00,1.13290000,53.72,59.19,0.00355714,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14180000,1.11160000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1150,2026-07-21 09:38:40.558988,XRPUSDT,2026-07-21 08:45:00,1.13290000,53.72,59.19,0.00355714,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14180000,1.11160000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1026,2026-07-20 21:02:53.06114,XRPUSDT,2026-07-20 20:00:00,1.11400000,53.50,47.27,0.00365000,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12310000,1.09210000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1005,2026-07-20 19:49:07.279849,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1054,2026-07-21 03:55:11.732585,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1099,2026-07-21 07:00:34.960499,XRPUSDT,2026-07-21 06:45:00,1.13490000,72.59,67.38,0.00418571,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14850000,1.10227000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1208,2026-07-21 12:27:27.138282,ETHUSDT,2026-07-21 11:45:00,1935.61000000,44.50,52.28,4.73571429,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1923.29710000,1958.34144000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1082,2026-07-21 06:12:51.495859,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1115,2026-07-21 08:09:15.991662,XRPUSDT,2026-07-21 07:45:00,1.13460000,72.30,64.48,0.00424286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14840000,1.10145000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,t,t
1200,2026-07-21 12:11:29.010132,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1009,2026-07-20 20:10:13.529894,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
991,2026-07-20 18:35:31.536243,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1003,2026-07-20 19:38:34.01285,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1001,2026-07-20 19:28:04.34203,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
972,2026-07-20 16:29:26.322624,SOLUSDT,2026-07-20 15:45:00,77.68000000,62.76,18.33,0.43857143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.80290000,80.24568000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,f,t,f,t
1110,2026-07-21 07:58:44.107844,XRPUSDT,2026-07-21 06:45:00,1.13490000,72.59,67.38,0.00418571,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14850000,1.10227000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1004,2026-07-20 19:43:50.39077,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1014,2026-07-20 20:31:12.562116,XRPUSDT,2026-07-20 20:00:00,1.11400000,53.50,47.27,0.00365000,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12310000,1.09210000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1152,2026-07-21 09:49:11.869849,XRPUSDT,2026-07-21 08:45:00,1.13290000,53.72,59.19,0.00355714,london,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14180000,1.11160000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1196,2026-07-21 12:00:53.784429,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1104,2026-07-21 07:27:00.227853,XRPUSDT,2026-07-21 06:45:00,1.13490000,72.59,67.38,0.00418571,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14850000,1.10227000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1089,2026-07-21 06:34:05.451842,BTCUSDT,2026-07-21 05:30:00,65559.10000000,76.01,37.25,127.78571429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65239.63570000,66325.81432000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,f,t,t,f,t
1166,2026-07-21 10:41:52.889163,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1158,2026-07-21 10:15:36.347868,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1074,2026-07-21 04:48:05.473855,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
993,2026-07-20 18:46:01.318093,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1034,2026-07-20 21:24:00.686342,XRPUSDT,2026-07-20 20:00:00,1.11400000,53.50,47.27,0.00365000,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12310000,1.09210000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1028,2026-07-20 21:08:10.456817,XRPUSDT,2026-07-20 20:00:00,1.11400000,53.50,47.27,0.00365000,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12310000,1.09210000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1179,2026-07-21 11:13:29.775318,BNBUSDT,2026-07-21 10:00:00,579.20000000,70.00,54.67,1.07142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,581.34290000,572.23577000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1061,2026-07-21 04:11:05.754525,BNBUSDT,2026-07-21 03:30:00,574.30000000,71.43,40.68,1.12857143,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,572.04290000,579.94290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1162,2026-07-21 10:26:16.361252,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1168,2026-07-21 10:47:09.607382,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1172,2026-07-21 10:57:42.637636,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1192,2026-07-21 11:50:19.797777,ETHUSDT,2026-07-21 11:00:00,1931.31000000,46.49,64.70,5.63214286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1916.66640000,1965.10290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
959,2026-07-20 14:44:01.241892,SOLUSDT,2026-07-20 13:30:00,76.91000000,60.63,35.56,0.30571429,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.14570000,79.20290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1058,2026-07-21 04:05:47.934543,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
997,2026-07-20 19:07:03.778851,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
970,2026-07-20 16:24:09.763701,SOLUSDT,2026-07-20 15:45:00,77.68000000,62.76,18.33,0.43857143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.80290000,80.24568000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,f,t,f,t
988,2026-07-20 18:19:45.693941,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
989,2026-07-20 18:24:59.539192,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1041,2026-07-20 21:55:44.16492,XRPUSDT,2026-07-20 21:00:00,1.11800000,60.47,38.15,0.00392143,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12780000,1.09450000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1013,2026-07-20 20:31:12.562116,SOLUSDT,2026-07-20 20:00:00,77.64000000,51.75,31.41,0.30357143,ny_late,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.88110000,79.91680000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1000,2026-07-20 19:22:50.635414,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1064,2026-07-21 04:21:40.676108,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1011,2026-07-20 20:20:42.583974,XRPUSDT,2026-07-20 19:00:00,1.11470000,63.31,48.55,0.00372857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12400000,1.09230000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1165,2026-07-21 10:36:35.871229,BNBUSDT,2026-07-21 10:00:00,579.20000000,70.00,54.67,1.07142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,581.34290000,572.23577000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1090,2026-07-21 06:34:05.451842,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1016,2026-07-20 20:36:28.509622,XRPUSDT,2026-07-20 20:00:00,1.11400000,53.50,47.27,0.00365000,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12310000,1.09210000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
995,2026-07-20 18:56:32.692048,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1118,2026-07-21 08:14:31.278794,XRPUSDT,2026-07-21 07:45:00,1.13460000,72.30,64.48,0.00424286,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14840000,1.10145000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,t,t
1072,2026-07-21 04:42:48.594143,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
1174,2026-07-21 11:02:58.907235,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
1170,2026-07-21 10:52:25.197826,BTCUSDT,2026-07-21 09:45:00,66307.00000000,78.42,87.02,143.97142857,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,65947.07140000,67386.78570000,Dropped: symbol not seen in current scan,2026-07-21 12:11:45.720138,t,t,t,f,t
