symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
SOLUSDT,LONG,2026-06-26 13:15:00,68.77,67.1102,70.8129,72.78,TRENDING,trend_following,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,8441.41083999995,1.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67.1102,0.5107142857142841,0.3333,symbol_curve
XRPUSDT,LONG,2026-06-26 13:15:00,1.0176,0.9978,1.04932,97.9,TRENDING,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,0.9978,0.00610000000000001,0.75,symbol_curve
BTCUSDT,LONG,2026-06-26 13:30:00,59452.2,58189.3429,61472.77141,77.7,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (21103.60 > 12368.80),False,,0,REJECTED,0,0,0,21103.604998099898,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58189.3429,388.57142857142804,0.0,
ETHUSDT,LONG,2026-06-26 13:30:00,1546.06,1516.199,1605.782,59.1,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,5064.724209999979,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1516.199,11.485000000000062,0.3478,global_curve
SOLUSDT,LONG,2026-06-26 13:30:00,69.62,67.7838,72.558,65.58,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (17727.04 > 12368.80),False,,0,REJECTED,0,0,0,17727.04204000005,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67.7838,0.5649999999999977,0.0,
XRPUSDT,LONG,2026-06-26 13:30:00,1.0262,1.0048,1.06039,68.1,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (17727.20 > 12368.80),False,,0,REJECTED,0,0,0,17727.19504000007,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0048,0.006571428571428577,0.0,
BTCUSDT,LONG,2026-06-26 13:45:00,60141.8,58707.2268,62437.11718,77.7,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (21102.57 > 12368.80),False,,0,REJECTED,0,0,0,21102.571772000094,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58707.2268,441.4071428571421,0.0,
ETHUSDT,SHORT,2026-06-26 13:45:00,1568.77,1603.1234,1500.06318,74.98,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (24647.19 > 12368.80),False,,0,REJECTED,0,0,0,24647.190363999976,3.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1603.1234,13.212857142857192,0.0,
BTCUSDT,LONG,2026-06-26 14:00:00,59960.3,58495.4089,62304.12577,77.7,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (22791.47 > 13972.14),False,,0,REJECTED,0,0,0,21103.22118660001,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58495.4089,450.73571428571347,0.0,
ETHUSDT,SHORT,2026-06-26 14:00:00,1565.26,1600.3396,1495.10082,65.58,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19415.37 > 13972.14),False,,0,REJECTED,0,0,0,17727.125064000014,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1600.3396,13.492142857142897,0.0,
